id,program,department,year,semester,division,day,start_time,end_time,subject,faculty,room
242,Diploma,Computer Engineering,SY,4,A,Friday,10:00,11:00,Mathematics,Prof. Faculty 176,CO-266
243,Diploma,Computer Engineering,SY,4,A,Friday,11:15,12:15,Digital Electronics,Prof. Faculty 070,CO-126
244,Diploma,Computer Engineering,SY,4,A,Friday,12:15,01:15,Electrical Machines,Prof. Faculty 245,CO-208
245,Diploma,Computer Engineering,SY,4,A,Friday,02:00,03:00,Python Programming,Prof. Faculty 007,CO-116
246,Diploma,Computer Engineering,SY,4,A,Friday,03:00,04:00,Machine Learning,Prof. Faculty 136,CO-304
247,Diploma,Computer Engineering,SY,4,A,Saturday,09:00,10:00,Surveying,Prof. Faculty 247,CO-306
248,Diploma,Computer Engineering,SY,4,A,Saturday,10:00,11:00,Digital Electronics,Prof. Faculty 058,CO-225
249,Diploma,Computer Engineering,SY,4,A,Saturday,11:15,12:15,Surveying,Prof. Faculty 024,CO-201
250,Diploma,Computer Engineering,SY,4,A,Saturday,12:15,01:15,Java Programming,Prof. Faculty 236,CO-256
251,Diploma,Computer Engineering,SY,4,A,Saturday,02:00,03:00,Cyber Security,Prof. Faculty 060,CO-117
252,Diploma,Computer Engineering,SY,4,A,Saturday,03:00,04:00,Physics,Prof. Faculty 216,CO-289
253,Diploma,Computer Engineering,SY,4,B,Monday,09:00,10:00,Cloud Computing,Prof. Faculty 213,CO-311
254,Diploma,Computer Engineering,SY,4,B,Monday,10:00,11:00,Software Engineering,Prof. Faculty 224,CO-243
255,Diploma,Computer Engineering,SY,4,B,Monday,11:15,12:15,Electrical Machines,Prof. Faculty 041,CO-240
256,Diploma,Computer Engineering,SY,4,B,Monday,12:15,01:15,Software Engineering,Prof. Faculty 066,CO-141
257,Diploma,Computer Engineering,SY,4,B,Monday,02:00,03:00,AI Fundamentals,Prof. Faculty 076,CO-281
258,Diploma,Computer Engineering,SY,4,B,Monday,03:00,04:00,Mathematics,Prof. Faculty 097,CO-200
259,Diploma,Computer Engineering,SY,4,B,Tuesday,09:00,10:00,Machine Learning,Prof. Faculty 010,CO-196
260,Diploma,Computer Engineering,SY,4,B,Tuesday,10:00,11:00,Digital Electronics,Prof. Faculty 165,CO-111
261,Diploma,Computer Engineering,SY,4,B,Tuesday,11:15,12:15,CAD/CAM,Prof. Faculty 164,CO-209
262,Diploma,Computer Engineering,SY,4,B,Tuesday,12:15,01:15,Computer Networks,Prof. Faculty 127,CO-315
263,Diploma,Computer Engineering,SY,4,B,Tuesday,02:00,03:00,Software Engineering,Prof. Faculty 166,CO-223
264,Diploma,Computer Engineering,SY,4,B,Tuesday,03:00,04:00,CAD/CAM,Prof. Faculty 163,CO-253
265,Diploma,Computer Engineering,SY,4,B,Wednesday,09:00,10:00,Python Programming,Prof. Faculty 181,CO-172
266,Diploma,Computer Engineering,SY,4,B,Wednesday,10:00,11:00,Physics,Prof. Faculty 229,CO-254
267,Diploma,Computer Engineering,SY,4,B,Wednesday,11:15,12:15,Mathematics,Prof. Faculty 186,CO-223
268,Diploma,Computer Engineering,SY,4,B,Wednesday,12:15,01:15,Physics,Prof. Faculty 019,CO-130
269,Diploma,Computer Engineering,SY,4,B,Wednesday,02:00,03:00,DBMS,Prof. Faculty 152,CO-218
270,Diploma,Computer Engineering,SY,4,B,Wednesday,03:00,04:00,Machine Learning,Prof. Faculty 095,CO-148
271,Diploma,Computer Engineering,SY,4,B,Thursday,09:00,10:00,AI Fundamentals,Prof. Faculty 034,CO-214
272,Diploma,Computer Engineering,SY,4,B,Thursday,10:00,11:00,DBMS,Prof. Faculty 136,CO-301
273,Diploma,Computer Engineering,SY,4,B,Thursday,11:15,12:15,Operating Systems,Prof. Faculty 019,CO-166
274,Diploma,Computer Engineering,SY,4,B,Thursday,12:15,01:15,Surveying,Prof. Faculty 091,CO-126
275,Diploma,Computer Engineering,SY,4,B,Thursday,02:00,03:00,Thermodynamics,Prof. Faculty 090,CO-200
276,Diploma,Computer Engineering,SY,4,B,Thursday,03:00,04:00,Web Development,Prof. Faculty 057,CO-206
277,Diploma,Computer Engineering,SY,4,B,Friday,09:00,10:00,AI Fundamentals,Prof. Faculty 101,CO-288
278,Diploma,Computer Engineering,SY,4,B,Friday,10:00,11:00,AI Fundamentals,Prof. Faculty 102,CO-110
279,Diploma,Computer Engineering,SY,4,B,Friday,11:15,12:15,Cyber Security,Prof. Faculty 202,CO-167
280,Diploma,Computer Engineering,SY,4,B,Friday,12:15,01:15,Cyber Security,Prof. Faculty 121,CO-136
281,Diploma,Computer Engineering,SY,4,B,Friday,02:00,03:00,Operating Systems,Prof. Faculty 138,CO-148
282,Diploma,Computer Engineering,SY,4,B,Friday,03:00,04:00,Project Lab,Prof. Faculty 022,CO-154
283,Diploma,Computer Engineering,SY,4,B,Saturday,09:00,10:00,Operating Systems,Prof. Faculty 035,CO-286
284,Diploma,Computer Engineering,SY,4,B,Saturday,10:00,11:00,Data Structures,Prof. Faculty 141,CO-258
285,Diploma,Computer Engineering,SY,4,B,Saturday,11:15,12:15,AI Fundamentals,Prof. Faculty 219,CO-139
286,Diploma,Computer Engineering,SY,4,B,Saturday,12:15,01:15,Web Development,Prof. Faculty 012,CO-238
287,Diploma,Computer Engineering,SY,4,B,Saturday,02:00,03:00,Software Engineering,Prof. Faculty 052,CO-256
288,Diploma,Computer Engineering,SY,4,B,Saturday,03:00,04:00,Project Lab,Prof. Faculty 230,CO-289
289,Diploma,Computer Engineering,TY,5,A,Monday,09:00,10:00,Mathematics,Prof. Faculty 108,CO-315
290,Diploma,Computer Engineering,TY,5,A,Monday,10:00,11:00,Cyber Security,Prof. Faculty 114,CO-308
291,Diploma,Computer Engineering,TY,5,A,Monday,11:15,12:15,Python Programming,Prof. Faculty 010,CO-213
292,Diploma,Computer Engineering,TY,5,A,Monday,12:15,01:15,CAD/CAM,Prof. Faculty 077,CO-185
293,Diploma,Computer Engineering,TY,5,A,Monday,02:00,03:00,AI Fundamentals,Prof. Faculty 007,CO-305
294,Diploma,Computer Engineering,TY,5,A,Monday,03:00,04:00,Digital Electronics,Prof. Faculty 211,CO-216
295,Diploma,Computer Engineering,TY,5,A,Tuesday,09:00,10:00,CAD/CAM,Prof. Faculty 073,CO-292
296,Diploma,Computer Engineering,TY,5,A,Tuesday,10:00,11:00,Project Lab,Prof. Faculty 165,CO-229
297,Diploma,Computer Engineering,TY,5,A,Tuesday,11:15,12:15,Python Programming,Prof. Faculty 014,CO-181
298,Diploma,Computer Engineering,TY,5,A,Tuesday,12:15,01:15,Data Structures,Prof. Faculty 170,CO-158
299,Diploma,Computer Engineering,TY,5,A,Tuesday,02:00,03:00,Surveying,Prof. Faculty 109,CO-301
300,Diploma,Computer Engineering,TY,5,A,Tuesday,03:00,04:00,AI Fundamentals,Prof. Faculty 051,CO-151
301,Diploma,Computer Engineering,TY,5,A,Wednesday,09:00,10:00,Thermodynamics,Prof. Faculty 015,CO-119
302,Diploma,Computer Engineering,TY,5,A,Wednesday,10:00,11:00,Data Structures,Prof. Faculty 244,CO-146
303,Diploma,Computer Engineering,TY,5,A,Wednesday,11:15,12:15,Physics,Prof. Faculty 044,CO-215
304,Diploma,Computer Engineering,TY,5,A,Wednesday,12:15,01:15,Web Development,Prof. Faculty 239,CO-149
305,Diploma,Computer Engineering,TY,5,A,Wednesday,02:00,03:00,Surveying,Prof. Faculty 048,CO-175
306,Diploma,Computer Engineering,TY,5,A,Wednesday,03:00,04:00,Surveying,Prof. Faculty 227,CO-193
307,Diploma,Computer Engineering,TY,5,A,Thursday,09:00,10:00,Cloud Computing,Prof. Faculty 072,CO-314
308,Diploma,Computer Engineering,TY,5,A,Thursday,10:00,11:00,Thermodynamics,Prof. Faculty 154,CO-267
309,Diploma,Computer Engineering,TY,5,A,Thursday,11:15,12:15,CAD/CAM,Prof. Faculty 085,CO-110
310,Diploma,Computer Engineering,TY,5,A,Thursday,12:15,01:15,Java Programming,Prof. Faculty 097,CO-162
311,Diploma,Computer Engineering,TY,5,A,Thursday,02:00,03:00,Web Development,Prof. Faculty 050,CO-233
312,Diploma,Computer Engineering,TY,5,A,Thursday,03:00,04:00,Cloud Computing,Prof. Faculty 147,CO-196
313,Diploma,Computer Engineering,TY,5,A,Friday,09:00,10:00,Digital Electronics,Prof. Faculty 163,CO-189
314,Diploma,Computer Engineering,TY,5,A,Friday,10:00,11:00,Computer Networks,Prof. Faculty 127,CO-177
315,Diploma,Computer Engineering,TY,5,A,Friday,11:15,12:15,Cyber Security,Prof. Faculty 038,CO-135
316,Diploma,Computer Engineering,TY,5,A,Friday,12:15,01:15,Computer Networks,Prof. Faculty 192,CO-276
317,Diploma,Computer Engineering,TY,5,A,Friday,02:00,03:00,Operating Systems,Prof. Faculty 243,CO-161
318,Diploma,Computer Engineering,TY,5,A,Friday,03:00,04:00,Machine Learning,Prof. Faculty 175,CO-183
319,Diploma,Computer Engineering,TY,5,A,Saturday,09:00,10:00,Project Lab,Prof. Faculty 014,CO-214
320,Diploma,Computer Engineering,TY,5,A,Saturday,10:00,11:00,Physics,Prof. Faculty 198,CO-285
321,Diploma,Computer Engineering,TY,5,A,Saturday,11:15,12:15,Software Engineering,Prof. Faculty 221,CO-146
322,Diploma,Computer Engineering,TY,5,A,Saturday,12:15,01:15,Surveying,Prof. Faculty 099,CO-145
323,Diploma,Computer Engineering,TY,5,A,Saturday,02:00,03:00,Physics,Prof. Faculty 136,CO-228
324,Diploma,Computer Engineering,TY,5,A,Saturday,03:00,04:00,Data Structures,Prof. Faculty 066,CO-315
325,Diploma,Computer Engineering,TY,5,B,Monday,09:00,10:00,Operating Systems,Prof. Faculty 137,CO-197
326,Diploma,Computer Engineering,TY,5,B,Monday,10:00,11:00,Cloud Computing,Prof. Faculty 203,CO-238
327,Diploma,Computer Engineering,TY,5,B,Monday,11:15,12:15,CAD/CAM,Prof. Faculty 248,CO-219
328,Diploma,Computer Engineering,TY,5,B,Monday,12:15,01:15,Mathematics,Prof. Faculty 098,CO-164
329,Diploma,Computer Engineering,TY,5,B,Monday,02:00,03:00,Physics,Prof. Faculty 116,CO-161
330,Diploma,Computer Engineering,TY,5,B,Monday,03:00,04:00,Java Programming,Prof. Faculty 091,CO-191
331,Diploma,Computer Engineering,TY,5,B,Tuesday,09:00,10:00,Cyber Security,Prof. Faculty 205,CO-265
332,Diploma,Computer Engineering,TY,5,B,Tuesday,10:00,11:00,Thermodynamics,Prof. Faculty 099,CO-185
333,Diploma,Computer Engineering,TY,5,B,Tuesday,11:15,12:15,Computer Networks,Prof. Faculty 193,CO-313
334,Diploma,Computer Engineering,TY,5,B,Tuesday,12:15,01:15,Web Development,Prof. Faculty 187,CO-157
335,Diploma,Computer Engineering,TY,5,B,Tuesday,02:00,03:00,Computer Networks,Prof. Faculty 007,CO-116
336,Diploma,Computer Engineering,TY,5,B,Tuesday,03:00,04:00,Digital Electronics,Prof. Faculty 176,CO-154
337,Diploma,Computer Engineering,TY,5,B,Wednesday,09:00,10:00,Surveying,Prof. Faculty 172,CO-225
338,Diploma,Computer Engineering,TY,5,B,Wednesday,10:00,11:00,Mathematics,Prof. Faculty 233,CO-227
339,Diploma,Computer Engineering,TY,5,B,Wednesday,11:15,12:15,Software Engineering,Prof. Faculty 033,CO-158
340,Diploma,Computer Engineering,TY,5,B,Wednesday,12:15,01:15,Mathematics,Prof. Faculty 227,CO-292
341,Diploma,Computer Engineering,TY,5,B,Wednesday,02:00,03:00,Digital Electronics,Prof. Faculty 077,CO-193
342,Diploma,Computer Engineering,TY,5,B,Wednesday,03:00,04:00,Thermodynamics,Prof. Faculty 244,CO-164
343,Diploma,Computer Engineering,TY,5,B,Thursday,09:00,10:00,Thermodynamics,Prof. Faculty 174,CO-307
344,Diploma,Computer Engineering,TY,5,B,Thursday,10:00,11:00,Data Structures,Prof. Faculty 151,CO-256
345,Diploma,Computer Engineering,TY,5,B,Thursday,11:15,12:15,CAD/CAM,Prof. Faculty 059,CO-109
346,Diploma,Computer Engineering,TY,5,B,Thursday,12:15,01:15,Web Development,Prof. Faculty 034,CO-262
347,Diploma,Computer Engineering,TY,5,B,Thursday,02:00,03:00,Physics,Prof. Faculty 079,CO-106
348,Diploma,Computer Engineering,TY,5,B,Thursday,03:00,04:00,Cloud Computing,Prof. Faculty 231,CO-278
349,Diploma,Computer Engineering,TY,5,B,Friday,09:00,10:00,Electrical Machines,Prof. Faculty 185,CO-150
350,Diploma,Computer Engineering,TY,5,B,Friday,10:00,11:00,Digital Electronics,Prof. Faculty 154,CO-253
351,Diploma,Computer Engineering,TY,5,B,Friday,11:15,12:15,Machine Learning,Prof. Faculty 078,CO-104
352,Diploma,Computer Engineering,TY,5,B,Friday,12:15,01:15,Data Structures,Prof. Faculty 152,CO-159
353,Diploma,Computer Engineering,TY,5,B,Friday,02:00,03:00,Project Lab,Prof. Faculty 008,CO-117
354,Diploma,Computer Engineering,TY,5,B,Friday,03:00,04:00,Surveying,Prof. Faculty 168,CO-104
355,Diploma,Computer Engineering,TY,5,B,Saturday,09:00,10:00,Physics,Prof. Faculty 047,CO-188
356,Diploma,Computer Engineering,TY,5,B,Saturday,10:00,11:00,Physics,Prof. Faculty 250,CO-112
357,Diploma,Computer Engineering,TY,5,B,Saturday,11:15,12:15,Mathematics,Prof. Faculty 211,CO-200
358,Diploma,Computer Engineering,TY,5,B,Saturday,12:15,01:15,Python Programming,Prof. Faculty 114,CO-238
359,Diploma,Computer Engineering,TY,5,B,Saturday,02:00,03:00,Project Lab,Prof. Faculty 119,CO-218
360,Diploma,Computer Engineering,TY,5,B,Saturday,03:00,04:00,Electrical Machines,Prof. Faculty 139,CO-300
361,Diploma,Computer Engineering,TY,6,A,Monday,09:00,10:00,Software Engineering,Prof. Faculty 150,CO-188
362,Diploma,Computer Engineering,TY,6,A,Monday,10:00,11:00,Thermodynamics,Prof. Faculty 067,CO-143
363,Diploma,Computer Engineering,TY,6,A,Monday,11:15,12:15,Operating Systems,Prof. Faculty 067,CO-309
364,Diploma,Computer Engineering,TY,6,A,Monday,12:15,01:15,Web Development,Prof. Faculty 010,CO-285
365,Diploma,Computer Engineering,TY,6,A,Monday,02:00,03:00,Digital Electronics,Prof. Faculty 156,CO-297
366,Diploma,Computer Engineering,TY,6,A,Monday,03:00,04:00,Software Engineering,Prof. Faculty 231,CO-216
367,Diploma,Computer Engineering,TY,6,A,Tuesday,09:00,10:00,Machine Learning,Prof. Faculty 166,CO-270
368,Diploma,Computer Engineering,TY,6,A,Tuesday,10:00,11:00,Java Programming,Prof. Faculty 242,CO-114
369,Diploma,Computer Engineering,TY,6,A,Tuesday,11:15,12:15,Python Programming,Prof. Faculty 084,CO-184
370,Diploma,Computer Engineering,TY,6,A,Tuesday,12:15,01:15,Cyber Security,Prof. Faculty 065,CO-278
371,Diploma,Computer Engineering,TY,6,A,Tuesday,02:00,03:00,Data Structures,Prof. Faculty 062,CO-108
372,Diploma,Computer Engineering,TY,6,A,Tuesday,03:00,04:00,DBMS,Prof. Faculty 183,CO-210
373,Diploma,Computer Engineering,TY,6,A,Wednesday,09:00,10:00,Web Development,Prof. Faculty 061,CO-158
374,Diploma,Computer Engineering,TY,6,A,Wednesday,10:00,11:00,Mathematics,Prof. Faculty 033,CO-214
375,Diploma,Computer Engineering,TY,6,A,Wednesday,11:15,12:15,CAD/CAM,Prof. Faculty 175,CO-256
376,Diploma,Computer Engineering,TY,6,A,Wednesday,12:15,01:15,Electrical Machines,Prof. Faculty 172,CO-289
377,Diploma,Computer Engineering,TY,6,A,Wednesday,02:00,03:00,Surveying,Prof. Faculty 142,CO-163
378,Diploma,Computer Engineering,TY,6,A,Wednesday,03:00,04:00,Mathematics,Prof. Faculty 040,CO-125
379,Diploma,Computer Engineering,TY,6,A,Thursday,09:00,10:00,Software Engineering,Prof. Faculty 037,CO-125
380,Diploma,Computer Engineering,TY,6,A,Thursday,10:00,11:00,AI Fundamentals,Prof. Faculty 103,CO-188
381,Diploma,Computer Engineering,TY,6,A,Thursday,11:15,12:15,Operating Systems,Prof. Faculty 198,CO-287
382,Diploma,Computer Engineering,TY,6,A,Thursday,12:15,01:15,Mathematics,Prof. Faculty 101,CO-143
383,Diploma,Computer Engineering,TY,6,A,Thursday,02:00,03:00,DBMS,Prof. Faculty 205,CO-148
384,Diploma,Computer Engineering,TY,6,A,Thursday,03:00,04:00,Computer Networks,Prof. Faculty 059,CO-285
385,Diploma,Computer Engineering,TY,6,A,Friday,09:00,10:00,Python Programming,Prof. Faculty 239,CO-296
386,Diploma,Computer Engineering,TY,6,A,Friday,10:00,11:00,Project Lab,Prof. Faculty 222,CO-303
387,Diploma,Computer Engineering,TY,6,A,Friday,11:15,12:15,Machine Learning,Prof. Faculty 181,CO-267
388,Diploma,Computer Engineering,TY,6,A,Friday,12:15,01:15,Cloud Computing,Prof. Faculty 243,CO-221
389,Diploma,Computer Engineering,TY,6,A,Friday,02:00,03:00,Electrical Machines,Prof. Faculty 237,CO-278
390,Diploma,Computer Engineering,TY,6,A,Friday,03:00,04:00,Machine Learning,Prof. Faculty 005,CO-170
391,Diploma,Computer Engineering,TY,6,A,Saturday,09:00,10:00,AI Fundamentals,Prof. Faculty 081,CO-311
392,Diploma,Computer Engineering,TY,6,A,Saturday,10:00,11:00,Data Structures,Prof. Faculty 165,CO-220
393,Diploma,Computer Engineering,TY,6,A,Saturday,11:15,12:15,Software Engineering,Prof. Faculty 061,CO-273
394,Diploma,Computer Engineering,TY,6,A,Saturday,12:15,01:15,Operating Systems,Prof. Faculty 047,CO-248
395,Diploma,Computer Engineering,TY,6,A,Saturday,02:00,03:00,Java Programming,Prof. Faculty 174,CO-172
396,Diploma,Computer Engineering,TY,6,A,Saturday,03:00,04:00,Cloud Computing,Prof. Faculty 152,CO-241
397,Diploma,Computer Engineering,TY,6,B,Monday,09:00,10:00,Software Engineering,Prof. Faculty 152,CO-146
398,Diploma,Computer Engineering,TY,6,B,Monday,10:00,11:00,Software Engineering,Prof. Faculty 190,CO-104
399,Diploma,Computer Engineering,TY,6,B,Monday,11:15,12:15,CAD/CAM,Prof. Faculty 015,CO-285
400,Diploma,Computer Engineering,TY,6,B,Monday,12:15,01:15,Thermodynamics,Prof. Faculty 125,CO-315
401,Diploma,Computer Engineering,TY,6,B,Monday,02:00,03:00,Data Structures,Prof. Faculty 059,CO-192
402,Diploma,Computer Engineering,TY,6,B,Monday,03:00,04:00,Data Structures,Prof. Faculty 073,CO-272
403,Diploma,Computer Engineering,TY,6,B,Tuesday,09:00,10:00,Surveying,Prof. Faculty 137,CO-179
404,Diploma,Computer Engineering,TY,6,B,Tuesday,10:00,11:00,Surveying,Prof. Faculty 111,CO-124
405,Diploma,Computer Engineering,TY,6,B,Tuesday,11:15,12:15,Mathematics,Prof. Faculty 029,CO-293
406,Diploma,Computer Engineering,TY,6,B,Tuesday,12:15,01:15,Project Lab,Prof. Faculty 150,CO-178
407,Diploma,Computer Engineering,TY,6,B,Tuesday,02:00,03:00,Cloud Computing,Prof. Faculty 122,CO-166
408,Diploma,Computer Engineering,TY,6,B,Tuesday,03:00,04:00,Physics,Prof. Faculty 041,CO-186
409,Diploma,Computer Engineering,TY,6,B,Wednesday,09:00,10:00,Python Programming,Prof. Faculty 002,CO-254
410,Diploma,Computer Engineering,TY,6,B,Wednesday,10:00,11:00,Web Development,Prof. Faculty 201,CO-138
411,Diploma,Computer Engineering,TY,6,B,Wednesday,11:15,12:15,Digital Electronics,Prof. Faculty 151,CO-230
412,Diploma,Computer Engineering,TY,6,B,Wednesday,12:15,01:15,Computer Networks,Prof. Faculty 160,CO-255
413,Diploma,Computer Engineering,TY,6,B,Wednesday,02:00,03:00,Digital Electronics,Prof. Faculty 099,CO-212
414,Diploma,Computer Engineering,TY,6,B,Wednesday,03:00,04:00,CAD/CAM,Prof. Faculty 112,CO-185
415,Diploma,Computer Engineering,TY,6,B,Thursday,09:00,10:00,AI Fundamentals,Prof. Faculty 141,CO-153
416,Diploma,Computer Engineering,TY,6,B,Thursday,10:00,11:00,Computer Networks,Prof. Faculty 136,CO-140
417,Diploma,Computer Engineering,TY,6,B,Thursday,11:15,12:15,DBMS,Prof. Faculty 139,CO-112
418,Diploma,Computer Engineering,TY,6,B,Thursday,12:15,01:15,Surveying,Prof. Faculty 159,CO-156
419,Diploma,Computer Engineering,TY,6,B,Thursday,02:00,03:00,Project Lab,Prof. Faculty 194,CO-228
420,Diploma,Computer Engineering,TY,6,B,Thursday,03:00,04:00,CAD/CAM,Prof. Faculty 059,CO-118
421,Diploma,Computer Engineering,TY,6,B,Friday,09:00,10:00,Data Structures,Prof. Faculty 044,CO-171
422,Diploma,Computer Engineering,TY,6,B,Friday,10:00,11:00,Cloud Computing,Prof. Faculty 215,CO-139
423,Diploma,Computer Engineering,TY,6,B,Friday,11:15,12:15,Operating Systems,Prof. Faculty 116,CO-236
424,Diploma,Computer Engineering,TY,6,B,Friday,12:15,01:15,Thermodynamics,Prof. Faculty 174,CO-219
425,Diploma,Computer Engineering,TY,6,B,Friday,02:00,03:00,Electrical Machines,Prof. Faculty 216,CO-113
426,Diploma,Computer Engineering,TY,6,B,Friday,03:00,04:00,Java Programming,Prof. Faculty 011,CO-251
427,Diploma,Computer Engineering,TY,6,B,Saturday,09:00,10:00,Operating Systems,Prof. Faculty 144,CO-268
428,Diploma,Computer Engineering,TY,6,B,Saturday,10:00,11:00,Computer Networks,Prof. Faculty 071,CO-250
429,Diploma,Computer Engineering,TY,6,B,Saturday,11:15,12:15,Physics,Prof. Faculty 137,CO-237
430,Diploma,Computer Engineering,TY,6,B,Saturday,12:15,01:15,Digital Electronics,Prof. Faculty 160,CO-218
431,Diploma,Computer Engineering,TY,6,B,Saturday,02:00,03:00,Cloud Computing,Prof. Faculty 065,CO-207
432,Diploma,Computer Engineering,TY,6,B,Saturday,03:00,04:00,Python Programming,Prof. Faculty 060,CO-120
433,Diploma,Civil Engineering,FY,1,A,Monday,09:00,10:00,Machine Learning,Prof. Faculty 092,CI-117
434,Diploma,Civil Engineering,FY,1,A,Monday,10:00,11:00,Mathematics,Prof. Faculty 059,CI-172
435,Diploma,Civil Engineering,FY,1,A,Monday,11:15,12:15,Physics,Prof. Faculty 077,CI-202
436,Diploma,Civil Engineering,FY,1,A,Monday,12:15,01:15,Surveying,Prof. Faculty 234,CI-163
437,Diploma,Civil Engineering,FY,1,A,Monday,02:00,03:00,Project Lab,Prof. Faculty 197,CI-159
438,Diploma,Civil Engineering,FY,1,A,Monday,03:00,04:00,Software Engineering,Prof. Faculty 212,CI-156
439,Diploma,Civil Engineering,FY,1,A,Tuesday,09:00,10:00,Electrical Machines,Prof. Faculty 230,CI-119
440,Diploma,Civil Engineering,FY,1,A,Tuesday,10:00,11:00,Web Development,Prof. Faculty 166,CI-292
441,Diploma,Civil Engineering,FY,1,A,Tuesday,11:15,12:15,Cloud Computing,Prof. Faculty 157,CI-288
442,Diploma,Civil Engineering,FY,1,A,Tuesday,12:15,01:15,DBMS,Prof. Faculty 069,CI-124
443,Diploma,Civil Engineering,FY,1,A,Tuesday,02:00,03:00,Physics,Prof. Faculty 011,CI-132
444,Diploma,Civil Engineering,FY,1,A,Tuesday,03:00,04:00,Java Programming,Prof. Faculty 115,CI-157
445,Diploma,Civil Engineering,FY,1,A,Wednesday,09:00,10:00,DBMS,Prof. Faculty 219,CI-226
446,Diploma,Civil Engineering,FY,1,A,Wednesday,10:00,11:00,Cloud Computing,Prof. Faculty 218,CI-172
447,Diploma,Civil Engineering,FY,1,A,Wednesday,11:15,12:15,DBMS,Prof. Faculty 003,CI-200
448,Diploma,Civil Engineering,FY,1,A,Wednesday,12:15,01:15,Python Programming,Prof. Faculty 036,CI-186
449,Diploma,Civil Engineering,FY,1,A,Wednesday,02:00,03:00,Computer Networks,Prof. Faculty 182,CI-192
450,Diploma,Civil Engineering,FY,1,A,Wednesday,03:00,04:00,Project Lab,Prof. Faculty 121,CI-290
